timestamp,age,primary_streaming_service,hours_per_day,hours_per_day_capped,hours_per_day_original,hours_outlier_flag,while_working,while_working_binary,instrumentalist,instrumentalist_binary,composer,composer_binary,fav_genre,exploratory,exploratory_binary,foreign_languages,foreign_languages_binary,bpm,bpm_original,bpm_invalid_flag,anxiety,depression,insomnia,ocd,mental_health_self_report_avg,music_effects,age_missing_original,frequency_classical,frequency_country,frequency_edm,frequency_folk,frequency_gospel,frequency_hip_hop,frequency_jazz,frequency_k_pop,frequency_latin,frequency_lofi,frequency_metal,frequency_pop,frequency_randb,frequency_rap,frequency_rock,frequency_video_game_music,frequency_classical_score,frequency_country_score,frequency_edm_score,frequency_folk_score,frequency_gospel_score,frequency_hip_hop_score,frequency_jazz_score,frequency_k_pop_score,frequency_latin_score,frequency_lofi_score,frequency_metal_score,frequency_pop_score,frequency_randb_score,frequency_rap_score,frequency_rock_score,frequency_video_game_music_score
2022-09-03 17:14:57,34.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,Classical,No,0.0,Yes,1.0,95.0,95.0,0,0.0,0.0,0.0,0.0,0.0,No effect,0,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0
2022-09-03 18:01:31,18.0,YouTube Music,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,Pop,No,0.0,No,0.0,150.0,150.0,0,5.0,4.0,2.0,0.0,2.75,No effect,0,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Never,Rarely,Rarely,Very frequently,Rarely,Very frequently,Rarely,Sometimes,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0
2022-09-03 18:23:01,18.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,R&B,Yes,1.0,No,0.0,97.0,97.0,0,2.0,4.0,0.0,0.0,1.5,Improve,0,Never,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0
2022-09-03 18:37:51,22.0,I do not use a streaming service.,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,Video game music,No,0.0,No,0.0,119.5,,0,4.0,6.0,0.0,2.0,3.0,Improve,0,Sometimes,Rarely,Rarely,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Never,Never,Very frequently,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
2022-09-03 20:49:52,18.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,No,0.0,Yes,1.0,Pop,Yes,1.0,No,0.0,120.0,,0,5.0,7.0,2.0,0.0,3.5,Improve,0,Sometimes,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Sometimes,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0
2022-09-03 20:58:21,19.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,Rock,Yes,1.0,Yes,1.0,122.0,122.0,0,4.0,0.0,7.0,0.0,2.75,No effect,0,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0
2022-09-03 21:08:12,25.0,I do not use a streaming service.,4.0,4.0,4.0,0,Yes,1.0,No,0.0,No,0.0,Pop,Yes,1.0,Yes,1.0,150.0,150.0,0,10.0,8.0,6.0,2.0,6.5,No effect,0,Rarely,Never,Sometimes,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Rarely,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0
2022-09-03 21:52:02,17.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,Yes,1.0,R&B,Yes,1.0,No,0.0,118.0,,0,3.0,3.0,1.0,0.0,1.75,Improve,0,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Never,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0
2022-09-04 02:32:07,25.0,Spotify,5.0,5.0,5.0,0,Yes,1.0,Yes,1.0,No,0.0,Rock,Yes,1.0,No,0.0,125.0,125.0,0,8.0,7.0,2.0,1.0,4.5,Improve,0,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Never,Sometimes,Very frequently,Sometimes,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0
2022-09-04 05:01:04,18.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,R&B,No,0.0,No,0.0,96.0,96.0,0,3.0,3.0,0.0,3.0,2.25,Improve,0,Sometimes,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Rarely,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0
2022-09-04 05:22:34,21.0,Spotify,1.0,1.0,1.0,0,Unknown,,Unknown,,Unknown,,K pop,Yes,1.0,Unknown,,124.0,,0,4.0,5.0,2.0,5.0,4.0,Unknown,0,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Rarely,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,1.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0
2022-09-04 09:22:58,24.0,Spotify,7.0,7.0,7.0,0,Yes,1.0,No,0.0,No,0.0,Folk,Yes,1.0,Yes,1.0,137.0,137.0,0,10.0,10.0,8.0,10.0,9.5,Improve,0,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Very frequently,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0
2022-09-04 10:07:27,16.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,Yes,1.0,No,0.0,K pop,No,0.0,Yes,1.0,174.0,174.0,0,10.0,2.0,7.0,8.0,6.75,Improve,0,Rarely,Never,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,Very frequently,Rarely,Sometimes,Never,Never,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0
2022-09-04 10:48:55,18.0,Spotify,3.0,3.0,3.0,0,No,0.0,Yes,1.0,Yes,1.0,Metal,Yes,1.0,No,0.0,210.0,210.0,0,9.0,6.0,8.0,5.0,7.0,Improve,0,Never,Never,Never,Rarely,Never,Sometimes,Very frequently,Never,Rarely,Never,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Rarely,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0
2022-09-04 11:15:06,18.0,Spotify,4.0,4.0,4.0,0,Yes,1.0,No,0.0,No,0.0,R&B,Yes,1.0,Yes,1.0,129.0,129.0,0,6.0,4.0,1.0,6.0,4.25,Improve,0,Rarely,Rarely,Rarely,Never,Never,Very frequently,Sometimes,Never,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0
2022-09-04 11:25:54,16.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,Pop,Yes,1.0,No,0.0,112.0,112.0,0,3.0,4.0,6.0,8.0,5.25,Improve,0,Very frequently,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Very frequently,Never,Sometimes,Never,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0
2022-09-04 13:07:45,68.0,Pandora,1.0,1.0,1.0,0,Yes,1.0,No,0.0,No,0.0,Gospel,No,0.0,No,0.0,119.0,8.0,1,10.0,10.0,10.0,0.0,7.5,Improve,0,Very frequently,Never,Never,Sometimes,Very frequently,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 15:41:59,16.0,Spotify,7.0,7.0,7.0,0,Yes,1.0,No,0.0,No,0.0,Video game music,Yes,1.0,No,0.0,119.5,999999999.0,1,4.0,8.0,8.0,4.0,6.0,No effect,0,Never,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Sometimes,Never,Very frequently,Rarely,Sometimes,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0
2022-09-04 16:26:26,21.0,Spotify,1.0,1.0,1.0,0,No,0.0,No,0.0,No,0.0,R&B,Yes,1.0,Yes,1.0,81.0,81.0,0,3.0,0.0,0.0,0.0,0.75,Improve,0,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Never,Never,Never,Very frequently,Very frequently,Sometimes,Never,Never,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0
2022-09-04 17:54:29,53.0,Pandora,4.0,4.0,4.0,0,Yes,1.0,No,0.0,No,0.0,R&B,Yes,1.0,Yes,1.0,153.0,153.0,0,1.0,0.0,0.0,0.0,0.25,Improve,0,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0
2022-09-04 20:38:17,29.0,Spotify,4.0,4.0,4.0,0,Yes,1.0,No,0.0,No,0.0,Classical,Yes,1.0,No,0.0,120.0,120.0,0,5.0,6.0,7.0,7.0,6.25,No effect,0,Very frequently,Never,Very frequently,Never,Never,Never,Sometimes,Never,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
2022-09-04 21:29:06,18.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,Unknown,,No,0.0,Video game music,Yes,1.0,Yes,1.0,89.0,89.0,0,7.0,0.0,3.0,1.0,2.75,No effect,0,Sometimes,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,Never,Very frequently,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0
2022-09-04 21:44:26,29.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,Pop,No,0.0,No,0.0,120.0,,0,10.0,8.0,8.0,9.0,8.75,Improve,0,Never,Never,Rarely,Rarely,Never,Very frequently,Never,Never,Never,Sometimes,Rarely,Very frequently,Never,Very frequently,Never,Very frequently,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0
2022-09-04 22:32:18,18.0,Spotify,4.0,4.0,4.0,0,Yes,1.0,Yes,1.0,No,0.0,R&B,Yes,1.0,Yes,1.0,169.0,169.0,0,3.0,0.0,3.0,4.0,2.5,Improve,0,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,1.0,2.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0
2022-09-05 02:08:46,22.0,Spotify,5.0,5.0,5.0,0,Yes,1.0,No,0.0,No,0.0,EDM,Yes,1.0,Yes,1.0,138.0,138.0,0,1.0,0.0,0.0,1.0,0.5,No effect,0,Never,Never,Very frequently,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0
2022-09-05 06:29:00,19.0,Other streaming service,6.0,6.0,6.0,0,Yes,1.0,No,0.0,No,0.0,Pop,No,0.0,No,0.0,124.0,124.0,0,6.0,6.0,0.0,0.0,3.0,Improve,0,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0
2022-09-05 08:21:48,13.0,YouTube Music,1.0,1.0,1.0,0,Yes,1.0,No,0.0,No,0.0,Video game music,Yes,1.0,No,0.0,119.5,,0,4.0,3.0,4.0,0.0,2.75,Improve,0,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0
2022-09-05 12:10:54,26.0,I do not use a streaming service.,1.0,1.0,1.0,0,No,0.0,No,0.0,No,0.0,Pop,No,0.0,No,0.0,192.0,192.0,0,6.0,4.0,0.0,0.0,2.5,Improve,0,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Never,Very frequently,Rarely,Rarely,Sometimes,Never,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0
2022-09-05 21:56:50,14.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,Rock,Yes,1.0,No,0.0,76.0,76.0,0,2.0,6.0,3.0,0.0,2.75,Worsen,0,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0
2022-09-06 09:40:57,27.0,Spotify,1.0,1.0,1.0,0,Yes,1.0,No,0.0,No,0.0,Pop,Yes,1.0,Yes,1.0,119.0,119.0,0,8.0,3.0,3.0,3.0,4.25,Improve,0,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Very frequently,Never,Sometimes,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0
2022-09-06 10:12:09,26.0,Spotify,8.0,8.0,8.0,0,No,0.0,No,0.0,No,0.0,Rock,No,0.0,Yes,1.0,172.0,172.0,0,8.0,10.0,7.0,3.0,7.0,No effect,0,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Rarely,Very frequently,Never,Never,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,0.0,2.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0
2022-09-06 11:15:37,59.0,Other streaming service,1.0,1.0,1.0,0,No,0.0,Yes,1.0,No,0.0,Rock,No,0.0,No,0.0,79.0,79.0,0,1.0,0.0,0.0,1.0,0.5,Improve,0,Rarely,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Very frequently,Never,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
2022-09-06 11:19:55,30.0,Spotify,8.0,8.0,8.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Rock,Yes,1.0,No,0.0,112.0,112.0,0,8.0,6.0,6.0,8.0,7.0,Improve,0,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Never,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0
2022-09-06 12:36:19,27.0,Spotify,1.0,1.0,1.0,0,Yes,1.0,No,0.0,No,0.0,Pop,Yes,1.0,Yes,1.0,130.0,130.0,0,6.0,3.0,1.0,7.0,4.25,Improve,0,Never,Rarely,Sometimes,Never,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Never,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0
2022-09-06 13:26:11,18.0,Apple Music,1.0,1.0,1.0,0,No,0.0,Yes,1.0,No,0.0,Rap,Yes,1.0,Yes,1.0,116.0,116.0,0,2.0,0.0,3.0,0.0,1.25,Improve,0,Rarely,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Never,Sometimes,Never,Very frequently,Never,Sometimes,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0
2022-09-06 14:43:07,23.0,I do not use a streaming service.,10.0,10.0,10.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Metal,No,0.0,Yes,1.0,165.0,165.0,0,0.0,0.0,0.0,0.0,0.0,No effect,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Never,Sometimes,Never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
2022-09-06 15:53:44,18.0,Spotify,10.0,10.0,10.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Rock,Yes,1.0,No,0.0,110.0,110.0,0,10.0,10.0,6.0,6.0,8.0,Improve,0,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0
2022-09-06 19:27:55,40.0,Spotify,5.0,5.0,5.0,0,Yes,1.0,No,0.0,No,0.0,Rock,Yes,1.0,Yes,1.0,174.0,174.0,0,3.0,0.0,0.0,1.0,1.0,Improve,0,Sometimes,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0
2022-09-07 09:16:47,24.0,Spotify,10.0,10.0,10.0,0,Yes,1.0,No,0.0,No,0.0,Rock,Yes,1.0,Yes,1.0,180.0,180.0,0,7.0,9.0,10.0,0.0,6.5,Improve,0,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Very frequently,Sometimes,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
2022-09-07 12:32:12,23.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Classical,Yes,1.0,Yes,1.0,171.0,171.0,0,8.0,7.0,6.0,2.0,5.75,Improve,0,Very frequently,Never,Rarely,Rarely,Never,Never,Sometimes,Never,Rarely,Sometimes,Never,Very frequently,Rarely,Never,Very frequently,Never,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0
2022-09-07 14:17:21,56.0,Other streaming service,6.0,6.0,6.0,0,Yes,1.0,No,0.0,No,0.0,R&B,No,0.0,No,0.0,118.0,,0,2.0,0.0,10.0,10.0,5.5,Improve,0,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-09-07 19:43:58,29.0,Other streaming service,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,R&B,Yes,1.0,No,0.0,70.0,70.0,0,10.0,7.0,9.0,3.0,7.25,No effect,0,Rarely,Never,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Never,Very frequently,Very frequently,Rarely,Never,Sometimes,1.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0
2022-09-07 21:19:11,16.0,Other streaming service,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,Pop,No,0.0,Yes,1.0,120.0,120.0,0,6.0,0.0,0.0,0.0,1.5,Improve,0,Never,Never,Never,Never,Never,Very frequently,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,Never,Never,Never,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
2022-09-08 15:06:09,18.0,Spotify,8.0,8.0,8.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Gospel,Yes,1.0,Yes,1.0,56.0,56.0,0,3.0,0.0,2.0,2.0,1.75,Improve,0,Rarely,Never,Rarely,Never,Very frequently,Sometimes,Sometimes,Never,Sometimes,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Sometimes,1.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,2.0
2022-09-08 16:56:15,21.0,Spotify,8.0,8.0,8.0,0,Yes,1.0,No,0.0,No,0.0,Lofi,Yes,1.0,Yes,1.0,162.0,162.0,0,6.0,5.0,9.0,8.0,7.0,Improve,0,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2022-09-08 18:12:17,32.0,Spotify,8.0,8.0,8.0,0,Yes,1.0,No,0.0,No,0.0,Rock,Yes,1.0,No,0.0,101.0,101.0,0,7.0,6.0,5.0,8.0,6.5,Improve,0,Never,Never,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Very frequently,Sometimes,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0
2022-09-08 18:14:01,22.0,YouTube Music,8.0,8.0,8.0,0,Yes,1.0,Yes,1.0,No,0.0,Metal,Yes,1.0,No,0.0,110.0,110.0,0,10.0,7.0,8.0,6.0,7.75,Improve,0,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Sometimes,Never,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Very frequently,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0
2022-09-08 19:16:43,17.0,Spotify,12.0,12.0,12.0,0,Yes,1.0,Yes,1.0,No,0.0,Latin,Yes,1.0,No,0.0,172.0,172.0,0,0.0,3.0,9.0,5.0,4.25,No effect,0,Very frequently,Never,Rarely,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Very frequently,Very frequently,Sometimes,3.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0
2022-09-08 21:30:13,18.0,Spotify,6.0,6.0,6.0,0,Yes,1.0,No,0.0,No,0.0,EDM,Yes,1.0,Yes,1.0,90.0,90.0,0,0.0,2.0,1.0,5.0,2.0,Improve,0,Rarely,Never,Very frequently,Never,Never,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Never,Very frequently,Very frequently,Very frequently,Rarely,Sometimes,1.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0
2022-09-08 23:40:30,18.0,Spotify,4.0,4.0,4.0,0,Yes,1.0,Yes,1.0,No,0.0,R&B,No,0.0,Yes,1.0,135.0,135.0,0,2.0,0.0,0.0,0.0,0.5,No effect,0,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Never,Very frequently,Very frequently,Rarely,Never,Sometimes,Very frequently,Very frequently,Never,Rarely,2.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0
2022-09-09 07:19:08,24.0,Spotify,8.0,8.0,8.0,0,Yes,1.0,No,0.0,No,0.0,Jazz,Yes,1.0,No,0.0,81.0,81.0,0,2.0,2.0,4.0,0.0,2.0,No effect,0,Very frequently,Never,Rarely,Never,Never,Very frequently,Very frequently,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Very frequently,Rarely,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,3.0,1.0
2022-09-09 07:48:44,21.0,Spotify,2.0,2.0,2.0,0,No,0.0,No,0.0,No,0.0,Pop,No,0.0,No,0.0,170.0,170.0,0,5.0,6.0,3.0,4.0,4.5,No effect,0,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
2022-09-09 11:15:23,46.0,I do not use a streaming service.,1.0,1.0,1.0,0,No,0.0,No,0.0,No,0.0,Rock,No,0.0,No,0.0,120.0,120.0,0,0.0,0.0,1.0,0.0,0.25,No effect,0,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2022-09-09 11:25:57,18.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Hip hop,Yes,1.0,No,0.0,90.0,90.0,0,5.0,4.0,3.0,7.0,4.75,Improve,0,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Very frequently,Never,Never,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0
